issue,device,severity,urgent,rating,num_reviews,success_rate,experience_years,distance_km,response_time_min,base_price,service_type,availability,selected
broken_screen,scanner,high,yes,2.9,2574,0.52,10,3.67,16,223,home_service,offline,0
slow_performance,desktop,medium,yes,4.4,148,0.9,11,10.8,80,847,home_service,available,1
not_working,desktop,low,yes,5.0,1714,0.46,8,7.61,47,2347,shop_visit,available,1
broken_screen,router,medium,yes,3.3,2010,0.82,6,14.22,70,2190,home_service,busy,1
not_working,laptop,high,no,4.5,2493,0.82,14,7.59,69,1363,shop_visit,available,1
not_working,scanner,medium,no,3.8,1601,0.52,11,5.17,25,380,home_service,busy,1
overheating,cctv,low,yes,2.5,1466,0.46,6,11.62,69,1989,home_service,busy,1
overheating,router,low,yes,3.2,1282,0.56,7,1.66,120,2679,home_service,busy,0
not_working,printer,low,yes,2.9,1545,0.82,0,6.65,20,2478,shop_visit,available,0
power_issue,cctv,high,no,1.8,589,0.49,0,6.81,33,2555,home_service,available,1
overheating,desktop,low,yes,4.2,2337,0.81,14,0.86,89,1767,home_service,available,1
slow_performance,scanner,medium,no,3.2,1442,0.48,11,11.28,25,2190,home_service,offline,0
slow_performance,desktop,high,yes,4.3,216,0.65,7,12.83,51,1049,shop_visit,offline,0
wifi_issue,printer,low,no,4.2,1714,0.63,1,14.67,106,665,home_service,available,0
power_issue,router,low,yes,5.0,1202,0.81,8,4.05,43,1655,home_service,available,1
wifi_issue,printer,high,yes,2.7,1713,0.88,1,7.4,110,492,home_service,offline,0
power_issue,cctv,medium,yes,5.0,954,0.74,9,6.75,119,1899,home_service,busy,0
slow_performance,cctv,high,yes,2.5,2889,0.35,5,14.11,41,965,shop_visit,offline,0
wifi_issue,scanner,low,no,4.8,2021,0.47,14,9.71,25,2486,home_service,busy,0
strange_noise,printer,medium,yes,3.6,37,0.55,1,0.89,42,2107,shop_visit,available,1
not_working,scanner,low,no,2.4,197,0.66,4,6.49,19,1721,shop_visit,available,0
strange_noise,scanner,low,no,2.2,2600,0.52,13,13.21,88,1140,shop_visit,available,0
power_issue,cctv,high,yes,2.4,2613,0.43,14,1.68,98,233,shop_visit,available,0
strange_noise,cctv,high,yes,3.8,1614,0.61,6,7.23,70,1895,home_service,available,0
broken_screen,scanner,high,yes,2.7,2361,0.32,2,8.81,71,211,shop_visit,available,0
slow_performance,router,high,yes,3.8,1476,0.83,11,4.63,84,829,home_service,busy,1
wifi_issue,router,high,yes,2.4,2490,0.82,14,6.35,83,217,home_service,available,1
slow_performance,router,high,yes,1.7,1235,0.85,7,2.65,68,1538,home_service,busy,1
wifi_issue,desktop,medium,yes,1.7,1958,0.41,13,2.66,79,541,shop_visit,available,0
overheating,laptop,high,yes,4.4,880,0.55,8,8.14,54,252,shop_visit,offline,0
strange_noise,desktop,medium,yes,2.2,1609,0.85,8,0.72,82,964,home_service,available,1
broken_screen,scanner,medium,no,1.7,40,0.31,0,6.06,103,1822,shop_visit,offline,0
overheating,desktop,high,no,3.8,2240,0.74,2,3.1,115,2991,home_service,available,1
strange_noise,router,medium,no,3.5,897,0.35,14,4.52,76,930,shop_visit,busy,0
wifi_issue,router,high,no,3.8,2643,0.65,1,13.23,55,2527,shop_visit,busy,1
broken_screen,router,medium,yes,2.7,126,0.81,6,3.55,23,2299,home_service,available,1
broken_screen,cctv,low,no,2.1,223,0.68,15,1.74,53,1367,home_service,available,1
overheating,desktop,high,yes,2.6,2955,0.69,5,1.19,48,1894,shop_visit,busy,0
power_issue,scanner,low,no,4.4,644,0.31,10,14.24,23,2268,home_service,busy,0
overheating,router,medium,yes,3.5,402,0.35,7,3.17,108,2091,home_service,offline,0
not_working,desktop,medium,no,2.7,2518,0.67,2,7.65,16,1356,home_service,available,0
broken_screen,printer,medium,yes,4.2,820,0.32,11,7.32,112,828,shop_visit,busy,1
slow_performance,desktop,medium,no,4.3,1047,0.89,15,10.39,114,1191,home_service,available,1
slow_performance,scanner,high,no,4.0,973,0.53,0,9.17,92,2889,shop_visit,busy,1
slow_performance,cctv,medium,yes,2.2,2847,0.48,13,4.55,39,2931,shop_visit,busy,0
slow_performance,printer,high,yes,2.2,1176,0.74,15,3.42,105,789,home_service,busy,0
broken_screen,printer,low,no,2.1,749,0.61,8,12.21,19,2634,home_service,available,0
strange_noise,printer,low,no,4.1,2853,0.41,2,14.93,73,2762,shop_visit,busy,1
overheating,scanner,medium,yes,2.1,1272,0.78,3,8.88,84,2503,home_service,available,0
wifi_issue,desktop,medium,yes,4.5,377,0.85,5,11.3,44,467,shop_visit,busy,0
slow_performance,laptop,high,no,4.4,1864,0.47,10,10.44,24,1583,home_service,available,0
slow_performance,scanner,high,no,2.9,930,0.46,11,0.78,83,2577,shop_visit,available,1
wifi_issue,laptop,low,yes,4.7,50,0.94,14,13.62,38,1122,shop_visit,available,1
overheating,scanner,medium,no,4.1,1251,0.86,5,3.58,77,2222,home_service,busy,0
slow_performance,cctv,low,no,4.4,2491,0.44,8,10.52,79,905,shop_visit,available,1
power_issue,laptop,medium,yes,4.7,1394,0.63,4,9.54,103,1691,shop_visit,available,0
strange_noise,router,medium,yes,1.7,352,0.74,1,6.15,13,1438,shop_visit,available,1
slow_performance,desktop,low,no,1.6,207,0.41,13,6.18,18,762,shop_visit,busy,0
broken_screen,cctv,low,yes,4.8,2733,0.34,7,9.17,114,2291,shop_visit,available,0
not_working,router,high,no,3.5,509,0.74,0,10.04,53,574,shop_visit,available,0
power_issue,cctv,medium,yes,2.0,753,0.35,13,5.61,64,836,shop_visit,available,1
power_issue,router,low,yes,3.8,77,0.82,5,3.6,90,1314,shop_visit,busy,0
overheating,laptop,low,no,2.2,538,0.89,0,6.16,5,454,home_service,busy,0
slow_performance,laptop,high,yes,3.8,2784,0.89,6,12.27,115,809,shop_visit,available,0
wifi_issue,router,medium,yes,4.8,905,0.54,1,9.74,58,2390,home_service,busy,1
overheating,printer,high,yes,4.4,2729,0.92,9,3.18,74,2777,home_service,available,1
power_issue,laptop,low,no,4.0,2223,0.53,14,6.66,59,269,home_service,busy,0
broken_screen,router,low,yes,4.1,1265,0.69,4,5.08,31,1718,home_service,available,0
power_issue,router,low,yes,3.7,1796,0.92,5,1.74,47,1100,shop_visit,available,1
not_working,laptop,high,no,3.4,168,0.47,6,14.73,61,1107,shop_visit,available,1
overheating,laptop,low,yes,4.9,2181,0.5,4,7.18,80,1755,home_service,busy,0
broken_screen,laptop,high,no,3.6,1074,0.46,13,14.7,39,1996,shop_visit,busy,1
broken_screen,cctv,high,no,3.4,2833,0.69,4,2.24,78,1943,shop_visit,busy,0
not_working,desktop,low,no,4.8,540,0.5,9,6.56,37,1964,home_service,available,1
slow_performance,router,low,yes,4.0,1583,0.5,2,14.47,7,1751,home_service,available,0
not_working,desktop,medium,yes,2.7,716,0.44,2,9.44,100,1216,home_service,available,1
not_working,laptop,medium,yes,2.4,2639,0.3,3,1.83,19,1449,home_service,available,1
overheating,router,low,yes,2.0,1667,0.94,2,1.84,27,453,shop_visit,busy,1
strange_noise,router,high,yes,3.9,187,0.39,2,2.94,29,1539,shop_visit,offline,0
wifi_issue,printer,high,no,4.7,291,0.88,3,9.69,84,2081,shop_visit,busy,1
overheating,printer,medium,yes,1.6,396,0.95,13,11.97,28,2385,shop_visit,available,0
overheating,router,low,yes,2.5,1016,0.62,12,13.67,20,1788,home_service,busy,0
strange_noise,router,medium,yes,1.6,1816,0.64,15,3.62,43,1785,home_service,available,0
broken_screen,desktop,medium,yes,2.9,2737,0.89,5,3.57,87,2072,shop_visit,busy,0
strange_noise,laptop,medium,no,2.6,1374,0.86,2,9.99,90,2266,shop_visit,available,0
not_working,laptop,low,yes,5.0,433,0.55,14,14.85,8,2824,home_service,offline,0
wifi_issue,laptop,high,yes,2.8,481,0.56,15,6.38,49,688,home_service,available,0
power_issue,desktop,low,yes,4.2,1540,0.73,10,11.98,45,2967,shop_visit,available,0
strange_noise,scanner,medium,no,2.9,1665,0.53,1,5.93,67,1274,home_service,available,0
overheating,printer,low,no,2.4,2506,0.52,3,13.08,74,439,home_service,busy,0
overheating,printer,medium,yes,1.9,1529,0.3,0,5.03,7,2832,shop_visit,available,1
not_working,cctv,medium,no,2.9,2553,0.4,3,0.8,106,1682,shop_visit,offline,1
overheating,scanner,high,no,4.4,2555,0.32,7,11.66,101,1145,home_service,busy,1
power_issue,laptop,low,yes,4.5,2401,0.9,8,11.34,83,1961,home_service,busy,1
slow_performance,laptop,low,yes,1.8,2975,0.9,5,1.27,25,1669,shop_visit,available,1
broken_screen,scanner,low,yes,4.1,1631,0.34,5,2.88,7,652,shop_visit,busy,1
overheating,cctv,low,yes,2.8,2724,0.56,5,12.66,107,424,home_service,available,1
overheating,laptop,high,no,2.4,2524,0.91,10,0.74,84,2686,home_service,available,1
power_issue,desktop,low,no,2.7,915,0.68,15,12.33,59,2482,shop_visit,available,0
wifi_issue,printer,medium,no,3.6,2155,0.88,14,6.59,61,1263,home_service,offline,0
not_working,printer,medium,yes,4.5,2780,0.91,13,7.27,13,2026,shop_visit,available,1
slow_performance,printer,low,yes,4.8,2467,0.63,9,12.84,29,985,home_service,busy,1
slow_performance,desktop,high,yes,2.0,62,0.8,6,7.3,58,212,shop_visit,available,0
broken_screen,desktop,medium,no,3.6,1837,0.74,2,0.65,67,2141,home_service,busy,1
broken_screen,desktop,low,no,4.9,2352,0.74,8,6.74,115,1610,home_service,available,1
not_working,printer,medium,no,3.9,383,0.88,14,3.1,8,293,shop_visit,available,0
broken_screen,cctv,medium,no,4.1,151,0.93,0,6.87,63,663,home_service,available,1
overheating,desktop,low,yes,3.7,313,0.75,0,6.52,12,1944,shop_visit,available,1
not_working,desktop,low,yes,4.7,772,0.66,0,2.43,73,2643,home_service,busy,1
not_working,cctv,high,yes,2.3,82,0.94,1,14.6,93,2788,home_service,available,1
overheating,cctv,low,yes,3.7,1846,0.48,8,9.62,115,1642,shop_visit,offline,0
not_working,desktop,high,no,2.3,2061,0.69,7,3.35,67,2357,shop_visit,busy,0
strange_noise,router,low,no,1.6,825,0.61,12,2.12,79,2514,home_service,busy,0
wifi_issue,cctv,low,no,4.8,1189,0.95,5,3.41,88,2859,home_service,available,1
broken_screen,scanner,high,yes,4.7,73,0.9,10,7.28,35,1901,home_service,offline,0
slow_performance,laptop,high,yes,4.6,472,0.87,6,11.94,11,2173,home_service,available,0
overheating,laptop,low,yes,3.4,1227,0.55,10,14.24,24,1601,home_service,available,0
wifi_issue,scanner,low,no,3.6,2576,0.89,1,12.32,23,1352,shop_visit,busy,0
not_working,scanner,low,yes,4.1,988,0.32,3,7.26,119,2774,shop_visit,busy,1
strange_noise,laptop,medium,yes,1.7,1817,0.41,13,13.5,96,2166,shop_visit,busy,0
power_issue,cctv,medium,no,3.1,1554,0.36,4,9.97,72,1584,home_service,busy,0
not_working,laptop,high,no,1.8,1115,0.84,15,12.62,80,1715,home_service,busy,0
broken_screen,laptop,low,no,2.9,889,0.36,5,7.66,61,1873,shop_visit,available,0
wifi_issue,desktop,low,no,3.1,2475,0.42,9,1.38,38,427,home_service,busy,0
broken_screen,printer,low,yes,1.5,1794,0.56,4,11.3,31,348,shop_visit,available,1
not_working,cctv,medium,no,3.1,1444,0.35,13,13.26,68,1674,home_service,available,0
broken_screen,cctv,high,no,1.6,2835,0.65,7,2.68,6,1333,shop_visit,available,0
not_working,printer,medium,no,2.0,667,0.46,1,2.73,42,329,shop_visit,available,1
wifi_issue,printer,high,yes,4.4,909,0.56,7,4.63,25,1628,home_service,available,1
wifi_issue,printer,low,yes,2.7,368,0.32,12,4.29,90,861,shop_visit,available,1
power_issue,desktop,low,yes,4.2,2516,0.94,12,7.6,53,1652,home_service,offline,1
overheating,printer,medium,yes,1.7,2512,0.37,11,6.12,109,714,shop_visit,available,0
power_issue,router,low,yes,2.0,1567,0.48,10,6.5,57,1854,home_service,busy,0
strange_noise,laptop,low,yes,2.4,972,0.71,2,8.39,80,2021,home_service,available,0
overheating,desktop,high,yes,1.8,1816,0.82,2,8.1,67,2852,shop_visit,available,1
wifi_issue,laptop,medium,yes,4.3,1431,0.83,11,9.04,45,2206,shop_visit,busy,0
broken_screen,printer,medium,yes,4.2,2743,0.72,1,4.5,65,455,home_service,available,1
broken_screen,desktop,high,no,3.7,2254,0.84,7,3.65,35,984,home_service,available,1
overheating,laptop,medium,no,1.9,1450,0.79,2,2.06,99,2275,home_service,offline,0
wifi_issue,laptop,medium,no,2.4,2216,0.9,11,2.51,72,2297,shop_visit,available,0
wifi_issue,laptop,high,yes,3.3,1593,0.56,4,12.87,30,1941,home_service,busy,1
not_working,printer,medium,no,2.1,1861,0.41,15,11.25,49,2846,shop_visit,busy,0
wifi_issue,scanner,low,yes,3.2,215,0.73,5,2.34,62,1997,shop_visit,busy,0
wifi_issue,printer,medium,no,1.9,1480,0.82,3,6.64,30,295,home_service,busy,1
strange_noise,laptop,medium,no,1.7,2238,0.47,4,11.28,98,908,home_service,available,0
power_issue,scanner,low,yes,4.2,689,0.48,8,7.02,110,259,shop_visit,available,1
overheating,desktop,high,no,2.9,359,0.57,3,13.09,100,2393,home_service,available,0
slow_performance,router,medium,no,3.9,883,0.8,4,11.11,17,2822,home_service,available,1
power_issue,scanner,high,no,2.5,1529,0.82,6,4.44,16,1248,shop_visit,available,0
broken_screen,printer,high,yes,3.8,2909,0.74,9,4.37,6,1192,shop_visit,available,0
broken_screen,printer,medium,yes,1.9,420,0.33,14,8.38,111,309,home_service,available,1
power_issue,router,low,no,2.2,1088,0.64,6,6.52,37,2075,shop_visit,busy,0
wifi_issue,laptop,medium,no,2.1,2683,0.6,12,8.2,64,1107,shop_visit,available,0
wifi_issue,scanner,medium,no,4.7,134,0.45,8,12.14,53,2096,shop_visit,offline,1
power_issue,desktop,medium,yes,3.2,1873,0.49,7,3.11,57,2583,home_service,available,0
strange_noise,printer,low,no,1.8,1597,0.91,0,12.65,24,532,home_service,available,0
overheating,scanner,high,yes,3.7,2812,0.9,9,1.88,71,2160,home_service,available,1
overheating,printer,high,no,2.9,430,0.47,0,11.5,73,2266,home_service,available,0
broken_screen,scanner,low,yes,3.5,1066,0.64,6,8.67,18,231,home_service,available,1
power_issue,scanner,high,no,2.1,2765,0.6,14,14.61,39,634,shop_visit,offline,0
not_working,laptop,high,yes,2.1,171,0.95,7,8.01,23,2078,home_service,busy,0
not_working,router,high,no,1.7,2907,0.37,2,9.78,59,1136,shop_visit,offline,0
wifi_issue,desktop,high,no,4.5,2693,0.59,1,5.05,15,590,home_service,available,1
broken_screen,printer,medium,yes,3.6,1962,0.66,10,3.42,118,1945,shop_visit,available,1
power_issue,desktop,low,no,2.4,202,0.44,9,9.11,108,1220,shop_visit,busy,0
power_issue,desktop,high,no,2.3,1108,0.77,9,10.65,57,974,shop_visit,available,1
strange_noise,router,low,no,2.5,1989,0.52,13,13.21,59,835,home_service,available,1
overheating,router,high,no,4.9,2172,0.49,11,7.36,72,1680,shop_visit,available,1
overheating,scanner,high,no,3.0,1345,0.35,15,5.99,113,1790,shop_visit,busy,0
broken_screen,router,medium,yes,4.8,2899,0.9,12,12.17,99,2120,shop_visit,available,1
power_issue,laptop,medium,yes,4.0,971,0.68,15,11.36,81,1588,home_service,busy,1
strange_noise,laptop,medium,yes,2.0,1233,0.31,0,8.9,113,2257,home_service,available,1
overheating,desktop,medium,no,2.8,154,0.68,2,5.2,19,2219,home_service,offline,0
power_issue,scanner,low,yes,3.1,2488,0.48,14,7.23,100,2269,home_service,busy,0
wifi_issue,scanner,high,yes,1.9,1802,0.56,11,8.66,7,1732,home_service,available,1
overheating,laptop,medium,yes,4.7,1270,0.59,8,1.69,88,439,shop_visit,busy,1
overheating,printer,low,no,5.0,828,0.32,9,3.73,27,1577,home_service,available,0
not_working,desktop,low,no,2.6,2516,0.51,0,2.14,48,1811,shop_visit,available,0
not_working,router,medium,yes,1.5,1558,0.82,7,10.35,41,957,home_service,available,0
power_issue,laptop,medium,no,4.8,2749,0.78,1,2.62,105,2377,home_service,available,1
overheating,desktop,medium,yes,2.6,782,0.72,8,13.72,33,2141,home_service,available,1
wifi_issue,desktop,low,no,3.2,1926,0.87,4,14.51,53,2878,shop_visit,offline,0
slow_performance,laptop,high,yes,2.0,2054,0.67,5,8.12,48,1530,shop_visit,available,1
wifi_issue,printer,high,yes,3.6,1785,0.42,8,8.72,36,1069,shop_visit,available,0
not_working,cctv,medium,no,3.6,2460,0.56,5,5.02,18,497,home_service,busy,1
power_issue,printer,low,yes,3.1,1248,0.44,15,13.0,97,2547,shop_visit,available,0
not_working,scanner,medium,no,2.7,912,0.66,1,7.0,37,1245,shop_visit,busy,0
strange_noise,printer,high,no,1.8,2959,0.31,12,0.58,12,1629,home_service,busy,0
overheating,desktop,medium,yes,3.7,87,0.75,7,10.09,48,1233,home_service,busy,1
power_issue,scanner,high,yes,1.6,627,0.78,14,2.16,67,1111,shop_visit,busy,1
overheating,laptop,high,yes,2.5,2080,0.41,12,2.47,98,1900,home_service,available,1
slow_performance,laptop,medium,yes,3.7,89,0.35,10,8.86,114,1212,shop_visit,busy,1
slow_performance,printer,medium,yes,4.5,73,0.58,6,1.12,61,1017,shop_visit,available,1
wifi_issue,laptop,medium,no,2.9,2245,0.85,15,7.88,58,1194,shop_visit,busy,1
power_issue,desktop,high,yes,4.4,324,0.84,13,10.73,66,857,shop_visit,busy,1
wifi_issue,scanner,high,no,2.2,1030,0.8,10,12.3,16,2487,home_service,available,1
wifi_issue,scanner,low,no,2.3,2752,0.47,6,10.49,14,912,home_service,busy,0
strange_noise,laptop,high,yes,4.4,2849,0.76,14,12.21,50,1873,home_service,offline,0
not_working,cctv,high,no,3.5,1429,0.94,11,10.22,30,331,shop_visit,busy,1
slow_performance,cctv,low,no,3.1,1444,0.49,12,9.8,40,2946,home_service,busy,0
broken_screen,router,low,no,2.9,709,0.89,7,1.71,21,1067,shop_visit,busy,1
slow_performance,printer,medium,no,2.9,2770,0.69,4,2.06,110,1290,shop_visit,available,0
overheating,laptop,low,yes,3.4,1308,0.42,15,11.86,64,492,shop_visit,available,1
not_working,printer,medium,no,2.0,1296,0.49,5,9.56,9,486,shop_visit,available,0
strange_noise,desktop,low,yes,4.7,1251,0.71,14,2.22,74,802,shop_visit,available,1
not_working,scanner,low,yes,3.2,1363,0.92,1,1.71,46,2806,shop_visit,available,0
not_working,scanner,high,yes,4.2,2531,0.65,1,5.5,71,2564,shop_visit,busy,1
wifi_issue,desktop,medium,no,1.5,958,0.84,14,1.05,33,2860,home_service,available,1
broken_screen,printer,low,no,4.3,372,0.4,9,10.68,32,1305,home_service,offline,1
slow_performance,printer,high,no,3.1,1748,0.61,11,11.38,94,1163,home_service,offline,0
not_working,cctv,low,yes,3.5,1266,0.4,13,6.12,32,2701,home_service,busy,0
strange_noise,laptop,high,yes,3.7,2036,0.92,6,10.09,38,840,shop_visit,available,1
strange_noise,printer,high,no,4.8,759,0.87,1,14.64,16,2817,home_service,available,0
power_issue,printer,low,yes,3.7,1314,0.83,8,7.02,20,2682,shop_visit,available,1
slow_performance,cctv,low,yes,4.6,2272,0.65,15,10.09,55,612,shop_visit,available,0
slow_performance,desktop,high,no,1.5,797,0.72,8,2.02,32,1498,home_service,offline,1
power_issue,printer,high,no,4.1,1785,0.81,7,13.09,107,413,home_service,busy,1
slow_performance,desktop,low,no,3.1,782,0.41,2,1.39,10,1490,shop_visit,offline,0
not_working,desktop,low,yes,2.1,821,0.77,15,2.85,117,241,shop_visit,busy,1
broken_screen,router,medium,no,2.4,294,0.3,3,11.87,104,626,shop_visit,busy,0
not_working,router,high,no,4.9,872,0.39,3,14.14,14,743,home_service,available,1
broken_screen,desktop,high,yes,4.3,2297,0.69,3,7.09,102,1566,shop_visit,available,1
overheating,router,low,no,3.9,2235,0.44,2,2.93,15,1734,shop_visit,offline,1
not_working,desktop,high,yes,2.1,328,0.81,15,4.2,112,2310,shop_visit,available,0
overheating,laptop,high,no,4.0,437,0.33,1,4.15,53,1161,home_service,busy,0
wifi_issue,desktop,medium,yes,1.6,2798,0.6,2,11.26,5,851,shop_visit,available,1
not_working,laptop,medium,no,2.8,1623,0.8,9,3.59,8,2726,shop_visit,available,1
strange_noise,desktop,high,yes,1.8,364,0.48,10,13.73,75,2860,home_service,available,1
wifi_issue,router,medium,no,3.7,2122,0.93,6,6.02,39,1515,shop_visit,busy,0
slow_performance,scanner,medium,yes,3.2,2575,0.4,5,0.69,7,747,home_service,busy,1
slow_performance,router,high,no,3.8,1865,0.94,14,1.17,69,2714,shop_visit,available,0
overheating,laptop,high,no,3.2,2632,0.8,7,8.89,66,1684,home_service,available,0
not_working,printer,low,yes,3.4,918,0.76,14,0.84,25,2356,home_service,available,1
not_working,printer,low,yes,2.2,1102,0.53,11,5.13,39,1343,home_service,busy,1
not_working,scanner,high,yes,3.7,2494,0.63,14,8.91,58,1198,home_service,busy,0
broken_screen,cctv,medium,yes,2.8,1248,0.52,0,9.55,79,1591,shop_visit,offline,0
broken_screen,cctv,low,no,4.0,2351,0.72,11,7.0,51,1047,home_service,available,1
wifi_issue,cctv,low,no,2.7,1276,0.64,8,1.68,95,707,home_service,available,1
power_issue,cctv,medium,no,1.7,2922,0.91,7,8.5,54,2632,home_service,offline,0
not_working,laptop,medium,no,2.5,1800,0.37,14,1.46,112,500,shop_visit,available,0
not_working,scanner,medium,no,1.8,1896,0.86,5,12.08,89,1854,home_service,available,1
wifi_issue,scanner,high,no,3.8,682,0.36,11,3.26,40,1901,shop_visit,available,1
power_issue,desktop,low,no,1.8,648,0.62,11,2.48,7,2436,home_service,available,0
broken_screen,cctv,low,yes,2.9,1099,0.36,14,1.38,54,2866,home_service,offline,0
overheating,router,low,yes,4.0,2104,0.46,9,12.01,78,1023,home_service,offline,1
wifi_issue,laptop,high,no,2.4,1639,0.45,13,6.49,7,2612,home_service,busy,1
slow_performance,cctv,low,yes,2.6,2676,0.58,10,3.57,40,2711,shop_visit,busy,1
power_issue,desktop,low,no,3.7,868,0.59,10,8.78,102,2660,home_service,available,1
strange_noise,printer,medium,yes,4.2,728,0.54,9,14.71,6,565,home_service,available,1
